,Label,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20
139,1,0.0,0.0,0.0,-0.053733617067337036,-0.062384724617004395,0.051638465374708176,-0.07693064212799072,-0.09510970115661621,0.062494851648807526,-0.1077435314655304,-0.11479532718658447,0.06037428602576256,-0.126379132270813,-0.14635315537452698,0.05718965455889702,-0.02655583620071411,-0.17536777257919312,0.04266868904232979,-0.0745781660079956,-0.21326366066932678,0.045749444514513016,-0.10072436928749084,-0.19355249404907227,0.05666251853108406,-0.11810034513473511,-0.16473108530044556,0.06248410418629646,-0.0190143883228302,-0.17044442892074585,0.002852278994396329,-0.04651150107383728,-0.25345665216445923,-0.005075573921203613,-0.07525038719177246,-0.2928771376609802,-0.0034638959914445877,-0.09953108429908752,-0.3137999176979065,-0.0022967588156461716,-0.01981016993522644,-0.15022817254066467,-0.03483179211616516,-0.030365407466888428,-0.2403412163257599,-0.04465773329138756,-0.04950869083404541,-0.28580203652381897,-0.041999075561761856,-0.0638687014579773,-0.31664347648620605,-0.04060259833931923,-0.03170397877693176,-0.12930411100387573,-0.06877883523702621,-0.026811957359313965,-0.19248837232589722,-0.07995971292257309,-0.03196537494659424,-0.23133450746536255,-0.07953175157308578,-0.03565758466720581,-0.2671377658843994,-0.07996106147766113
140,1,0.0,0.0,0.0,-0.05214795470237732,-0.052788615226745605,0.03646814078092575,-0.07909861207008362,-0.0750880241394043,0.03815028816461563,-0.11317205429077148,-0.08592623472213745,0.0317554846405983,-0.13699665665626526,-0.10586661100387573,0.023374782875180244,-0.029264748096466064,-0.15119624137878418,0.0006321188411675394,-0.08406755328178406,-0.17855620384216309,-0.009139012545347214,-0.10992729663848877,-0.15248167514801025,-0.005994867067784071,-0.1272699534893036,-0.11839735507965088,-0.004776294343173504,-0.021791577339172363,-0.14043253660202026,-0.03208790346980095,-0.062276095151901245,-0.2226254940032959,-0.0569462813436985,-0.09614059329032898,-0.2520071566104889,-0.0653454139828682,-0.12507620453834534,-0.2611783444881439,-0.07055311650037766,-0.020680010318756104,-0.11487311124801636,-0.060771241784095764,-0.042799293994903564,-0.2070445716381073,-0.08590131998062134,-0.06643146276473999,-0.24790027737617493,-0.09489084780216217,-0.08489960432052612,-0.27215778827667236,-0.1001366600394249,-0.02953779697418213,-0.09019351005554199,-0.08518116921186447,-0.03303396701812744,-0.14536648988723755,-0.10895837843418121,-0.04293745756149292,-0.18422585725784302,-0.11797409504652023,-0.052904218435287476,-0.21959948539733887,-0.1250542402267456
141,1,0.0,0.0,0.0,-0.05049675703048706,-0.05060708522796631,0.04239417612552643,-0.08081266283988953,-0.0867609977722168,0.04618224874138832,-0.11571881175041199,-0.10197114944458008,0.039109669625759125,-0.14211556315422058,-0.12438154220581055,0.030158713459968567,-0.03504467010498047,-0.15897947549819946,0.01416216604411602,-0.08836254477500916,-0.2003534436225891,0.004245803691446781,-0.11729049682617188,-0.17986750602722168,0.0071195452474057674,-0.13710471987724304,-0.1489291787147522,0.008238921873271465,-0.02936255931854248,-0.15138274431228638,-0.024751286953687668,-0.07042205333709717,-0.23481449484825134,-0.04557769000530243,-0.1072552502155304,-0.26190125942230225,-0.0519806332886219,-0.13601437211036682,-0.2675286531448364,-0.05605791509151459,-0.027605712413787842,-0.12820380926132202,-0.060965050011873245,-0.04872620105743408,-0.22245943546295166,-0.08252456039190292,-0.07362872362136841,-0.2625255286693573,-0.08912697434425354,-0.09186527132987976,-0.28679442405700684,-0.09329406917095184,-0.035960614681243896,-0.10524338483810425,-0.09330092370510101,-0.03878837823867798,-0.16526788473129272,-0.11359553039073944,-0.048223018646240234,-0.20748668909072876,-0.12080023437738419,-0.056553423404693604,-0.24761861562728882,-0.12684425711631775
142,1,0.0,0.0,0.0,-0.04924607276916504,-0.051127851009368896,0.03595702350139618,-0.08265706896781921,-0.08921372890472412,0.03833610936999321,-0.11958527565002441,-0.10532522201538086,0.03098383918404579,-0.1481306552886963,-0.12278282642364502,0.021804537624120712,-0.03564763069152832,-0.16144013404846191,0.010867095552384853,-0.08825832605361938,-0.19659960269927979,-0.0022886088117957115,-0.11918646097183228,-0.17710578441619873,-0.004154618363827467,-0.1414628028869629,-0.1487208604812622,-0.005726184230297804,-0.028986692428588867,-0.15735787153244019,-0.024055637419223785,-0.06942778825759888,-0.23605811595916748,-0.04786042869091034,-0.10729464888572693,-0.2610572576522827,-0.05924902856349945,-0.137342631816864,-0.2665172815322876,-0.06660435348749161,-0.025616228580474854,-0.13786882162094116,-0.05676886811852455,-0.046678900718688965,-0.2273174524307251,-0.07969419658184052,-0.07251447439193726,-0.26425471901893616,-0.08947917073965073,-0.09158971905708313,-0.28676122426986694,-0.09568531811237335,-0.03194546699523926,-0.11559033393859863,-0.08632495254278183,-0.035595059394836426,-0.1737300157546997,-0.10613972693681717,-0.046485066413879395,-0.21339565515518188,-0.1147800087928772,-0.05638301372528076,-0.25048524141311646,-0.12209951132535934
143,1,0.0,0.0,0.0,-0.049184560775756836,-0.04965323209762573,0.030098585411906242,-0.08162134885787964,-0.08424562215805054,0.02832813933491707,-0.11594107747077942,-0.10110056400299072,0.01787194423377514,-0.1410769820213318,-0.12071675062179565,0.005925426259636879,-0.03554654121398926,-0.1546267867088318,0.00047126010758802295,-0.08622753620147705,-0.18979370594024658,-0.015507889911532402,-0.11309465765953064,-0.1685613989830017,-0.018851203843951225,-0.13139969110488892,-0.13969242572784424,-0.021765712648630142,-0.026790916919708252,-0.15154123306274414,-0.032904017716646194,-0.06394273042678833,-0.22404706478118896,-0.061068952083587646,-0.10076934099197388,-0.2470223307609558,-0.07493612170219421,-0.13126951456069946,-0.2532287836074829,-0.08408597111701965,-0.021683216094970703,-0.13258647918701172,-0.06404802203178406,-0.037193238735198975,-0.21620625257492065,-0.09155690670013428,-0.06143003702163696,-0.2528877258300781,-0.10464473813772202,-0.08072954416275024,-0.275310754776001,-0.11272846162319183,-0.0254213809967041,-0.11090844869613647,-0.0920119658112526,-0.02258998155593872,-0.16501319408416748,-0.11548897624015808,-0.031525373458862305,-0.20378941297531128,-0.12670564651489258,-0.04170936346054077,-0.24018704891204834,-0.1356881558895111
144,1,0.0,0.0,0.0,-0.044077396392822266,-0.0430293083190918,0.00849088653922081,-0.07743847370147705,-0.07472789287567139,-0.005949564278125763,-0.10764437913894653,-0.09035086631774902,-0.0255939569324255,-0.13086581230163574,-0.10645508766174316,-0.04664149135351181,-0.040963053703308105,-0.15083461999893188,-0.030509669333696365,-0.08295309543609619,-0.18381935358047485,-0.06098538264632225,-0.10795509815216064,-0.16114026308059692,-0.07658883929252625,-0.12514209747314453,-0.13104355335235596,-0.08794780820608139,-0.023555099964141846,-0.14990860223770142,-0.05725706368684769,-0.03745770454406738,-0.217768132686615,-0.10069707036018372,-0.06878858804702759,-0.24267035722732544,-0.1288992166519165,-0.09863656759262085,-0.2534372806549072,-0.1484188288450241,-0.00727081298828125,-0.12815171480178833,-0.08244027942419052,0.0017932653427124023,-0.1971982717514038,-0.12186378985643387,-0.015612244606018066,-0.23499298095703125,-0.14641158282756805,-0.03451567888259888,-0.2631755769252777,-0.1623009294271469,0.0037955641746520996,-0.09804612398147583,-0.10571151971817017,0.023284733295440674,-0.13844996690750122,-0.13826939463615417,0.021999061107635498,-0.16902071237564087,-0.15619127452373505,0.014707326889038086,-0.19987910985946655,-0.16970586776733398
145,1,0.0,0.0,0.0,-0.04199695587158203,-0.03860121965408325,0.005268614273518324,-0.07313704490661621,-0.06888705492019653,-0.009721100330352783,-0.10122793912887573,-0.084564208984375,-0.029665956273674965,-0.12139809131622314,-0.10217010974884033,-0.050297923386096954,-0.04162472486495972,-0.1466284990310669,-0.025023557245731354,-0.0789949893951416,-0.17676526308059692,-0.0519968718290329,-0.10163295269012451,-0.15229564905166626,-0.0647767186164856,-0.1150553822517395,-0.11694347858428955,-0.07392270863056183,-0.022696256637573242,-0.1504027247428894,-0.049092527478933334,-0.03501486778259277,-0.21545588970184326,-0.08807011693716049,-0.06438583135604858,-0.23805975914001465,-0.11336936801671982,-0.09232020378112793,-0.2445693016052246,-0.1305311769247055,-0.003160715103149414,-0.13293713331222534,-0.07245242595672607,0.00992429256439209,-0.20056456327438354,-0.10710027813911438,-0.005748867988586426,-0.23771721124649048,-0.12942944467067719,-0.024099290370941162,-0.2636183798313141,-0.14412611722946167,0.012690842151641846,-0.10370790958404541,-0.09459196031093597,0.03680688142776489,-0.14580613374710083,-0.12311327457427979,0.037061214447021484,-0.17686498165130615,-0.1390891671180725,0.030747950077056885,-0.2057199478149414,-0.1511562317609787
146,1,0.0,0.0,0.0,-0.0404587984085083,-0.03228592872619629,0.003909663297235966,-0.07181602716445923,-0.06146037578582764,-0.0098160644993186,-0.1012076735496521,-0.0768975019454956,-0.02831132337450981,-0.12222933769226074,-0.0937204360961914,-0.04711071029305458,-0.045734286308288574,-0.14322608709335327,-0.018983718007802963,-0.08297944068908691,-0.1709861159324646,-0.04293157532811165,-0.10558205842971802,-0.1472841501235962,-0.053166523575782776,-0.11836349964141846,-0.11183255910873413,-0.06034174561500549,-0.025451719760894775,-0.15193629264831543,-0.041076984256505966,-0.03919953107833862,-0.2182520627975464,-0.07550623267889023,-0.06789505481719971,-0.2392445206642151,-0.09668190032243729,-0.09493058919906616,-0.24491339921951294,-0.11094783246517181,-0.004005551338195801,-0.1380895972251892,-0.06324318051338196,0.009438276290893555,-0.2086392641067505,-0.09347594529390335,-0.003925442695617676,-0.2459583580493927,-0.11228970438241959,-0.020826280117034912,-0.27362972497940063,-0.1248968094587326,0.013836205005645752,-0.11037838459014893,-0.08480469137430191,0.04037618637084961,-0.15501409769058228,-0.1098402664065361,0.04497480392456055,-0.18752044439315796,-0.12358776479959488,0.04220759868621826,-0.21892237663269043,-0.13401895761489868
147,1,0.0,0.0,0.0,-0.03850209712982178,-0.028625011444091797,-0.0043002525344491005,-0.06901019811630249,-0.05670744180679321,-0.01988530158996582,-0.09633386135101318,-0.07155030965805054,-0.03887561336159706,-0.11485791206359863,-0.08332878351211548,-0.057691410183906555,-0.047261834144592285,-0.14264053106307983,-0.02128678746521473,-0.08165174722671509,-0.17065632343292236,-0.043881166726350784,-0.1021152138710022,-0.1468799114227295,-0.05305934697389603,-0.11259597539901733,-0.11134868860244751,-0.05945948138833046,-0.024472594261169434,-0.1538074016571045,-0.038639891892671585,-0.03563880920410156,-0.21852636337280273,-0.07048335671424866,-0.061071157455444336,-0.23925632238388062,-0.09035400301218033,-0.08501231670379639,-0.24614617228507996,-0.10386048257350922,-0.0006985664367675781,-0.14139455556869507,-0.0569872222840786,0.016124725341796875,-0.20980995893478394,-0.08518114686012268,0.007131993770599365,-0.24854236841201782,-0.1037399098277092,-0.006239116191864014,-0.2781267464160919,-0.11626362800598145,0.01936352252960205,-0.1142539381980896,-0.0756789892911911,0.04705405235290527,-0.1591634750366211,-0.09904765337705612,0.05444169044494629,-0.1925792694091797,-0.11262413114309311,0.054051995277404785,-0.2241562008857727,-0.12294928729534149
148,1,0.0,0.0,0.0,-0.03621482849121094,-0.027599632740020752,-0.010002844035625458,-0.0656934380531311,-0.05731016397476196,-0.025477437302470207,-0.09105074405670166,-0.07470524311065674,-0.04304879158735275,-0.10824400186538696,-0.08700293302536011,-0.05990425869822502,-0.05131256580352783,-0.1445167064666748,-0.020171403884887695,-0.08170360326766968,-0.17234432697296143,-0.03914916142821312,-0.09713757038116455,-0.15073102712631226,-0.04580822214484215,-0.10330688953399658,-0.11800998449325562,-0.05017471686005592,-0.02627938985824585,-0.15956419706344604,-0.032001446932554245,-0.03791391849517822,-0.22212108969688416,-0.05923067405819893,-0.05776834487915039,-0.24327093362808228,-0.07558190822601318,-0.07659310102462769,-0.253768652677536,-0.0863739401102066,-0.00018072128295898438,-0.15204370021820068,-0.04527842998504639,0.013095200061798096,-0.2185683250427246,-0.06834185868501663,0.007570087909698486,-0.2590547800064087,-0.08368507027626038,-0.002039611339569092,-0.29065895080566406,-0.09414675831794739,0.023633062839508057,-0.12888044118881226,-0.05973411723971367,0.04929947853088379,-0.17516332864761353,-0.07787280529737473,0.05822354555130005,-0.20994073152542114,-0.08861865103244781,0.05971682071685791,-0.24176836013793945,-0.09693101793527603
149,1,0.0,0.0,0.0,-0.03618788719177246,-0.022580265998840332,-0.024359378963708878,-0.06696963310241699,-0.051740944385528564,-0.04510746896266937,-0.08659917116165161,-0.07361114025115967,-0.065378338098526,-0.09183120727539062,-0.09420669078826904,-0.08386915177106857,-0.057248055934906006,-0.14126598834991455,-0.029407838359475136,-0.08158689737319946,-0.17756545543670654,-0.045302364975214005,-0.08648234605789185,-0.15281033515930176,-0.04899336025118828,-0.08473026752471924,-0.11874151229858398,-0.05165138095617294,-0.028218865394592285,-0.15671992301940918,-0.032578784972429276,-0.03895527124404907,-0.2216929793357849,-0.05447402596473694,-0.051912784576416016,-0.24122285842895508,-0.0675448626279831,-0.06536883115768433,-0.25318461656570435,-0.07646424323320389,0.001694023609161377,-0.15240973234176636,-0.0381651446223259,0.009222328662872314,-0.21763312816619873,-0.054994091391563416,0.006595432758331299,-0.2553602159023285,-0.06739473342895508,-0.00046318769454956055,-0.28730154037475586,-0.07656048238277435,0.03001505136489868,-0.133445143699646,-0.04636124521493912,0.04945558309555054,-0.18190795183181763,-0.05898173153400421,0.059309422969818115,-0.2152167558670044,-0.06709332019090652,0.062180936336517334,-0.24776077270507812,-0.07377944886684418
150,1,0.0,0.0,0.0,-0.03839784860610962,-0.020891904830932617,-0.024863477796316147,-0.07135635614395142,-0.04876130819320679,-0.044867128133773804,-0.08907318115234375,-0.07502782344818115,-0.0640123039484024,-0.08774030208587646,-0.10141658782958984,-0.08120658993721008,-0.062195420265197754,-0.13886481523513794,-0.026675159111618996,-0.08497977256774902,-0.1760837435722351,-0.040459055453538895,-0.08815324306488037,-0.1535482406616211,-0.0434989407658577,-0.08571696281433105,-0.12001818418502808,-0.04571860283613205,-0.03318369388580322,-0.15496718883514404,-0.027943449094891548,-0.0457993745803833,-0.21760955452919006,-0.046695221215486526,-0.057726502418518066,-0.2380037009716034,-0.059423383325338364,-0.0702599287033081,-0.25194430351257324,-0.06824516505002975,-0.0025028586387634277,-0.15251976251602173,-0.03168069198727608,0.00041985511779785156,-0.2170282006263733,-0.045314885675907135,-0.0025634765625,-0.2545713782310486,-0.057496484369039536,-0.009108901023864746,-0.2857317626476288,-0.06676138192415237,0.02799886465072632,-0.13638126850128174,-0.038025375455617905,0.04252982139587402,-0.1859537959098816,-0.0479978583753109,0.04958909749984741,-0.2193538248538971,-0.055549610406160355,0.051371753215789795,-0.2518841326236725,-0.06201816350221634
151,1,0.0,0.0,0.0,-0.038970947265625,-0.0234525203704834,-0.02206597290933132,-0.07305538654327393,-0.053310930728912354,-0.04111332818865776,-0.09313321113586426,-0.08031284809112549,-0.06015315651893616,-0.09314548969268799,-0.10877394676208496,-0.07726020365953445,-0.06291323900222778,-0.14052265882492065,-0.022581662982702255,-0.08619385957717896,-0.17667323350906372,-0.03625711053609848,-0.09003955125808716,-0.15325871109962463,-0.039773523807525635,-0.08833414316177368,-0.12034028768539429,-0.04257671535015106,-0.034332334995269775,-0.15626680850982666,-0.025711698457598686,-0.04825448989868164,-0.2180955708026886,-0.04410920292139053,-0.0617598295211792,-0.2393321990966797,-0.05734208971261978,-0.07593941688537598,-0.2548055648803711,-0.06686663627624512,-0.0038518309593200684,-0.15361809730529785,-0.03135794773697853,-0.0016642212867736816,-0.21757084131240845,-0.04483652114868164,-0.005442976951599121,-0.25580066442489624,-0.05676787719130516,-0.0129738450050354,-0.28714871406555176,-0.06606512516736984,0.026634573936462402,-0.13780921697616577,-0.03952452167868614,0.04165792465209961,-0.18769076466560364,-0.049521710723638535,0.04901236295700073,-0.22178852558135986,-0.056798066943883896,0.05053293704986572,-0.2547065019607544,-0.06315521895885468
152,1,0.0,0.0,0.0,-0.040615856647491455,-0.024428904056549072,-0.01947026140987873,-0.07643818855285645,-0.055052876472473145,-0.036833424121141434,-0.09826034307479858,-0.0822402834892273,-0.05445009842514992,-0.09910619258880615,-0.10971081256866455,-0.07025206834077835,-0.06298071146011353,-0.13978451490402222,-0.020515838637948036,-0.08783632516860962,-0.17781484127044678,-0.034738823771476746,-0.09676778316497803,-0.16163229942321777,-0.03890125826001167,-0.09845608472824097,-0.1325852870941162,-0.041697584092617035,-0.03424721956253052,-0.15652361512184143,-0.024304194375872612,-0.04883694648742676,-0.2204216718673706,-0.04266045615077019,-0.06482481956481934,-0.2437906265258789,-0.05584719777107239,-0.0805785059928894,-0.2596592903137207,-0.06511372327804565,-0.003479599952697754,-0.1548365354537964,-0.030462075024843216,-0.0015709400177001953,-0.2203059196472168,-0.04443318024277687,-0.007067561149597168,-0.2590327858924866,-0.05648942291736603,-0.015904247760772705,-0.2902390956878662,-0.06550299376249313,0.02733004093170166,-0.13974922895431519,-0.038864605128765106,0.04271644353866577,-0.1913267970085144,-0.049263570457696915,0.04891085624694824,-0.22606036067008972,-0.05660167708992958,0.04898720979690552,-0.2589847445487976,-0.06280161440372467
153,1,0.0,0.0,0.0,-0.06083178520202637,-0.0456540584564209,0.05024716258049011,-0.08769455552101135,-0.06954526901245117,0.06441706418991089,-0.11985063552856445,-0.07973748445510864,0.0655597373843193,-0.14541035890579224,-0.1056365966796875,0.06549078226089478,-0.05391654372215271,-0.1573273241519928,0.051704153418540955,-0.10186907649040222,-0.18861353397369385,0.05747201666235924,-0.12560784816741943,-0.16349509358406067,0.06972023099660873,-0.13886913657188416,-0.1341283917427063,0.07733260840177536,-0.04451262950897217,-0.15804582834243774,0.014557699672877789,-0.07804641127586365,-0.23353761434555054,0.010393581353127956,-0.11201050877571106,-0.2609139084815979,0.013255761004984379,-0.13897311687469482,-0.2727562189102173,0.016245152801275253,-0.0397832989692688,-0.14379939436912537,-0.021347329020500183,-0.057807713747024536,-0.22939270734786987,-0.02876920998096466,-0.08410143852233887,-0.2668517827987671,-0.024959661066532135,-0.1031900942325592,-0.290668785572052,-0.021796710789203644,-0.04552498459815979,-0.12962102890014648,-0.05388442426919937,-0.04877576231956482,-0.1943182647228241,-0.062352750450372696,-0.060517847537994385,-0.22853848338127136,-0.06044384092092514,-0.06995874643325806,-0.2580587863922119,-0.058983176946640015
154,1,0.0,0.0,0.0,-0.05967092514038086,-0.044482529163360596,0.053270213305950165,-0.08599871397018433,-0.06799280643463135,0.06606386601924896,-0.11830911040306091,-0.07705533504486084,0.06523121893405914,-0.14449021220207214,-0.10185003280639648,0.06283903121948242,-0.05322149395942688,-0.1561649739742279,0.04750564321875572,-0.10339510440826416,-0.18445464968681335,0.051032282412052155,-0.12659046053886414,-0.1577131748199463,0.062137238681316376,-0.1386413872241974,-0.12546640634536743,0.06859568506479263,-0.04491642117500305,-0.1567276418209076,0.007183637470006943,-0.08106201887130737,-0.23248708248138428,-0.0007643440621905029,-0.11636576056480408,-0.26021623611450195,0.00019499793415889144,-0.1440451741218567,-0.2701687216758728,0.001789643196389079,-0.040984153747558594,-0.1407269835472107,-0.031155791133642197,-0.05883306264877319,-0.2285366654396057,-0.04138362407684326,-0.08602961897850037,-0.2673933207988739,-0.03957302123308182,-0.106082022190094,-0.29080209136009216,-0.037898436188697815,-0.04678469896316528,-0.12333935499191284,-0.0655626431107521,-0.04888162016868591,-0.18993055820465088,-0.07661104202270508,-0.06139016151428223,-0.22651880979537964,-0.07647675275802612,-0.07188865542411804,-0.2576809227466583,-0.07652255147695541
155,1,0.0,0.0,0.0,-0.06372341513633728,-0.045704543590545654,0.057973362505435944,-0.08907309174537659,-0.06640410423278809,0.07243077456951141,-0.12097346782684326,-0.0740310549736023,0.07298380136489868,-0.14765894412994385,-0.10251164436340332,0.07162312418222427,-0.05611428618431091,-0.16090264916419983,0.049822110682725906,-0.10891187191009521,-0.18397846817970276,0.05569326505064964,-0.131119966506958,-0.1578139066696167,0.06871974468231201,-0.1430288851261139,-0.12407517433166504,0.07627372443675995,-0.047540128231048584,-0.15869444608688354,0.008371866308152676,-0.0885046124458313,-0.23360967636108398,0.0013359414879232645,-0.12414202094078064,-0.26284611225128174,0.003580609569326043,-0.152258038520813,-0.2722693681716919,0.006243126466870308,-0.04460078477859497,-0.13987737894058228,-0.03041628934442997,-0.06876468658447266,-0.2278321385383606,-0.040969911962747574,-0.09737655520439148,-0.2659520208835602,-0.03879154101014137,-0.11892563104629517,-0.2880518138408661,-0.03647203743457794,-0.05349773168563843,-0.11954164505004883,-0.06444931030273438,-0.06071016192436218,-0.18519914150238037,-0.07696136832237244,-0.07439488172531128,-0.2220633625984192,-0.07716331630945206,-0.08552724123001099,-0.2540084719657898,-0.07708831876516342
156,1,0.0,0.0,0.0,-0.06605499982833862,-0.045696139335632324,0.06015060096979141,-0.0908995270729065,-0.06920897960662842,0.07808999717235565,-0.12268593907356262,-0.07756465673446655,0.082553431391716,-0.14998716115951538,-0.10355859994888306,0.08538912236690521,-0.05793127417564392,-0.16374260187149048,0.05436359718441963,-0.11100399494171143,-0.18508952856063843,0.06409889459609985,-0.132298082113266,-0.15788781642913818,0.08000630885362625,-0.14365217089653015,-0.12426483631134033,0.08951253443956375,-0.049739331007003784,-0.1602480411529541,0.014186659827828407,-0.09465363621711731,-0.23298853635787964,0.010936237871646881,-0.13117212057113647,-0.2606327533721924,0.016374865546822548,-0.1590307056903839,-0.2697445750236511,0.02120714634656906,-0.047652870416641235,-0.14072948694229126,-0.023067152127623558,-0.0765480101108551,-0.2276819944381714,-0.029918203130364418,-0.10597500205039978,-0.2630777359008789,-0.024722475558519363,-0.1270524561405182,-0.2841755151748657,-0.02055365964770317,-0.05896902084350586,-0.1194959282875061,-0.055553097277879715,-0.07063049077987671,-0.18454164266586304,-0.06544609367847443,-0.08671516180038452,-0.2206154763698578,-0.06419257819652557,-0.09956902265548706,-0.2538890242576599,-0.0630803257226944
157,1,0.0,0.0,0.0,-0.06550398468971252,-0.042975008487701416,0.05443069338798523,-0.09299775958061218,-0.06957942247390747,0.0697902962565422,-0.12352660298347473,-0.07930165529251099,0.0726432204246521,-0.14736178517341614,-0.09985727071762085,0.07467108964920044,-0.056249916553497314,-0.16853457689285278,0.05181288346648216,-0.11115774512290955,-0.18802469968795776,0.06063762307167053,-0.13528293371200562,-0.16493374109268188,0.07476375252008438,-0.14908775687217712,-0.1312212347984314,0.0833149328827858,-0.049609988927841187,-0.16504895687103271,0.01491179596632719,-0.10048270225524902,-0.2341204285621643,0.01327124610543251,-0.13696739077568054,-0.26063936948776245,0.018923599272966385,-0.16387853026390076,-0.26633626222610474,0.023651376366615295,-0.0489007830619812,-0.1450480818748474,-0.01974007487297058,-0.08418011665344238,-0.22563478350639343,-0.023589245975017548,-0.11357077956199646,-0.2592155337333679,-0.01761532574892044,-0.13476425409317017,-0.2786388397216797,-0.01341905165463686,-0.06043344736099243,-0.11892199516296387,-0.05058592930436134,-0.07984274625778198,-0.18168342113494873,-0.057490017265081406,-0.09875237941741943,-0.21640872955322266,-0.055261872708797455,-0.11354494094848633,-0.2469605803489685,-0.05387548729777336
158,1,0.0,0.0,0.0,-0.06139281392097473,-0.04352438449859619,0.04368457570672035,-0.09010463953018188,-0.06916314363479614,0.050733283162117004,-0.12327024340629578,-0.07922154664993286,0.046956077218055725,-0.1490025520324707,-0.09837573766708374,0.04154776409268379,-0.056979626417160034,-0.15029090642929077,0.024045005440711975,-0.10932967066764832,-0.17523270845413208,0.02025117352604866,-0.13269859552383423,-0.15118974447250366,0.026225831359624863,-0.14831072092056274,-0.11954724788665771,0.029022617265582085,-0.04904642701148987,-0.14637506008148193,-0.0126195652410388,-0.09276452660560608,-0.22025084495544434,-0.027389518916606903,-0.12953075766563416,-0.2453881800174713,-0.030996693298220634,-0.1578989028930664,-0.2510409355163574,-0.033539388328790665,-0.045381128787994385,-0.12519842386245728,-0.046719636768102646,-0.0755174458026886,-0.21190983057022095,-0.06391946226358414,-0.10349753499031067,-0.24480390548706055,-0.06787608563899994,-0.12377899885177612,-0.26418206095695496,-0.07028109580278397,-0.05352783203125,-0.10059046745300293,-0.07699598371982574,-0.06286484003067017,-0.1575690507888794,-0.09402315318584442,-0.07647642493247986,-0.19252151250839233,-0.09907069057226181,-0.08872765302658081,-0.22663164138793945,-0.10338407754898071
159,1,0.0,0.0,0.0,-0.057891130447387695,-0.04044544696807861,0.04113385081291199,-0.08840826153755188,-0.06386297941207886,0.04544028267264366,-0.12263062596321106,-0.07240551710128784,0.03887201100587845,-0.14755403995513916,-0.09014970064163208,0.030362028628587723,-0.05608248710632324,-0.14466458559036255,0.018080394715070724,-0.10851061344146729,-0.1697862148284912,0.010349015705287457,-0.1312149465084076,-0.1435127854347229,0.014041710644960403,-0.14565452933311462,-0.1090688705444336,0.015398308634757996,-0.04759305715560913,-0.14081555604934692,-0.01979498192667961,-0.09258544445037842,-0.21279335021972656,-0.03879319503903389,-0.1304474174976349,-0.23447853326797485,-0.04542739316821098,-0.15985217690467834,-0.2371388077735901,-0.049875207245349884,-0.04260018467903137,-0.11989635229110718,-0.05533042550086975,-0.07324755191802979,-0.20543062686920166,-0.0765620544552803,-0.10272616147994995,-0.2395610809326172,-0.08403126150369644,-0.12449252605438232,-0.25896772742271423,-0.08862517029047012,-0.047630518674850464,-0.09663569927215576,-0.08699609339237213,-0.056624263525009155,-0.1562272310256958,-0.10710010677576065,-0.06977322697639465,-0.1925860047340393,-0.11423516273498535,-0.08197689056396484,-0.22640949487686157,-0.12010026723146439
160,1,0.0,0.0,0.0,-0.05933371186256409,-0.03323101997375488,0.041798751801252365,-0.09053978323936462,-0.05409330129623413,0.048133768141269684,-0.12324506044387817,-0.061653316020965576,0.04254624992609024,-0.1498212218284607,-0.08158165216445923,0.03506072610616684,-0.06199181079864502,-0.14099746942520142,0.032177336513996124,-0.11293447017669678,-0.16390645503997803,0.029812239110469818,-0.13436773419380188,-0.13729792833328247,0.03577234596014023,-0.14471453428268433,-0.10494852066040039,0.03877554088830948,-0.05392912030220032,-0.14108264446258545,-0.005099544767290354,-0.09933209419250488,-0.20200717449188232,-0.017214376479387283,-0.1365271508693695,-0.21933871507644653,-0.020940013229846954,-0.16316482424736023,-0.22020959854125977,-0.023226900026202202,-0.04804199934005737,-0.12600374221801758,-0.04113628342747688,-0.0795581042766571,-0.19964641332626343,-0.055181875824928284,-0.11025050282478333,-0.23086953163146973,-0.059474289417266846,-0.13172030448913574,-0.24739855527877808,-0.06242022663354874,-0.049977242946624756,-0.10941559076309204,-0.07401188462972641,-0.061999738216400146,-0.1664467453956604,-0.08813329041004181,-0.07872438430786133,-0.20190578699111938,-0.09261701256036758,-0.09284484386444092,-0.23343819379806519,-0.09669466316699982
